DVS,KAVAIL,KDEMLV,KDEMRT,KDEMSO,KDEMST,KNI,KSOIL,KTRANSLOCATABLE,LAI,NAVAIL,NDEMLV,NDEMRT,NDEMSO,NDEMST,NNI,NPKI,NSOIL,NTRANSLOCATABLE,PAVAIL,PDEMLV,PDEMRT,PDEMSO,PDEMST,PNI,PSOIL,PTRANSLOCATABLE,RD,RKUPTAKE,RNFIX,RNUPTAKE,RPUPTAKE,SM,TAGP,TRA,TWLV,TWRT,TWSO,TWST,WWLOW,day
0.35271428571428576,8.244152697919128,0.7299604017101284,0.0,0.0,0.2528044106114722,,0.0,23.724575840434184,0.3694281303984607,13.30983879193839,0.3649253222708442,0.0,0.0,0.1264022053057361,0.942603413107399,0.9345498860548221,0.0,12.098675400736292,17.29569167158641,0.0875118106042252,0.0,0.0,0.026885111600217282,,0.0,2.427954762981438,119.20000000000019,0.9827648123216006,0.0,0.49132752757658027,0.11439692220444247,0.46,274.3361753048685,0.0321916121569608,179.19305666652792,201.9636716912436,0.0,95.14311863834057,,1976-04-01
0.3635714285714286,7.352387885597528,1.3025433875501342,0.0,0.0,0.42342440174562945,,0.0,24.444007717288553,0.4058888024454176,12.909511264361809,0.6509844358208108,0.0,0.0,0.21171220087281473,0.9075029023582379,0.9059604371837217,0.0,12.477324078827632,17.27229474938197,0.13316955845698097,0.014485787989264365,0.0,0.043116401994441,,0.0,2.527286276587681,120.0,1.7259677892957637,0.0,0.8626966366936255,0.19077174844068634,0.46,304.05993541425505,0.03247636925910583,197.55724491239576,210.21514807860936,0.0,106.50269050185928,,1976-04-02
0.3730476190476191,5.7174200963017645,1.2542973972629525,0.16469817030788647,0.0,0.5051802221032746,,0.0,25.897901208082203,0.4407600947371033,12.137814627668183,0.6266941393947931,0.08234908515394324,0.0,0.2525901110516373,0.9129970808190656,0.9115047909437136,0.0,13.223913597985925,17.172523000941283,0.12848196278757906,0.026274519947816377,0.0,0.05132682880177669,,0.0,2.7024613069316894,120.0,1.9241757896741136,0.0,0.9616333356003737,0.20608331153717213,0.46,335.69174289449995,0.024576704296416514,215.7507402486095,218.44340402981618,0.0,119.94100264589044,,1976-04-03
0.3770952380952381,3.884244306627651,1.0889339146329178,0.23361906014027767,0.0,0.48728473593320665,,0.0,27.590259988631097,0.4694084739139178,11.267181292067809,0.5440009582208525,0.11680953007013883,0.0,0.24364236796660332,0.9271291560036008,0.9258610897537348,0.0,14.086780565893232,17.05743968940411,0.10984076774647811,0.024273798852656903,0.0,0.04897934948449034,,0.0,2.8952395543256464,120.0,1.809837710706402,0.0,0.9044528562575946,0.18309391608362535,0.46,363.2236472914489,0.020428318944989525,230.8496503560586,225.19577337195213,0.0,132.37399693539032,,1976-04-04
0.38047619047619047,2.165406595921249,0.8588499763996822,0.17887227319208776,0.0,0.387460324997992,,0.0,29.214275095692123,0.4924606077847816,10.453728435810214,0.42900832868331307,0.08943613659604388,0.0,0.193730162498996,0.9451954448987676,0.9442299436020292,0.0,14.912044747962147,16.965345773320482,0.08689944298572172,0.018709740922299267,0.0,0.03906137738365645,,0.0,3.0676700774636014,120.0,1.425182574589762,0.0,0.7121746277783529,0.14467056129167744,0.46,385.374582126576,0.05267274989297849,242.99873218237863,230.49009380484492,0.0,142.37584994419737,,1976-04-05
0.38776190476190475,0.8312240213314872,2.057922728000438,0.39690959035821294,0.0,0.8657836042748626,,0.0,30.214917757882798,0.5488745205480717,9.83255380803186,1.0286321601369188,0.19845479517910647,0.0,0.4328918021374313,0.8846202037404922,0.8826088162914636,0.0,15.443187476937887,16.911675212028804,0.20899183700958024,0.04160893055684434,0.0,0.08752933922704043,,0.0,3.187989837395632,120.0,0.8312240213314872,0.0,1.6599787574534566,0.338130106793465,0.46,436.0099856404533,0.029791648055884946,271.03856678983016,242.33080508482328,0.0,164.97141885062314,,1976-04-06
0.3931428571428571,0.09099999999999997,2.3221358584324534,0.43831013344103376,0.0,1.0128516380082973,,0.0,30.85491286902493,0.5711658551268235,8.263575050578405,0.38890517605899255,0.07037792073200588,0.0,0.18189646315913155,0.9566473427944758,0.8711520220394817,0.0,17.021558458781183,16.66454510523534,0.08066895585400369,0.01566178928953832,0.0,0.03740219842711534,,0.0,3.515157830731178,120.0,0.09099999999999997,0.0,0.64117955995013,0.13373294357065735,0.46,458.9182434297478,0.019731165163251643,283.8290956258792,247.43590626456066,0.0,175.0891478038686,,1976-04-07
0.39599999999999996,0.091,2.6681222908505973,0.5173600791181574,0.0,1.2416193470457326,,0.0,30.82783415288438,0.5824169534010065,7.713395490628275,0.20010950710895514,0.0448102996343156,0.0,0.12659724292582863,0.9757079956288063,0.8521040953207433,0.0,17.612487311320752,16.621812161664682,0.041395556469579375,0.009830216235641287,0.0,0.025910164081964115,,0.0,3.6421079734288355,120.0,0.091,0.0,0.3715170496690994,0.07713593678718478,0.46,473.3868734586862,0.040509987218757815,291.3771480117278,250.54457755505456,0.0,182.0097254469584,,1976-04-08
0.3997619047619047,0.091,2.7496303666954773,0.5330058086644023,0.0,1.3357267441182339,,0.0,30.84666061557286,0.5875953138982357,7.4328784409591755,0.06713875465188934,0.013140086988597588,0.0,0.059814570976443715,0.9906300283672305,0.8465809501167911,0.0,17.95318947274346,16.635676224877496,0.015441987624168263,0.0038056274307514126,0.0,0.012817648778303603,,0.0,3.7151080453095076,120.0,0.091,0.0,0.14009341261693065,0.03206526383322328,0.46,482.0960198949704,0.04079587690788086,296.24083131617493,252.37919193751637,0.0,185.8551885787955,,1976-04-09
0.4028571428571428,0.091,2.48085678931238,0.49546286023535124,0.0,1.2894945929192083,,0.0,30.937660615572856,0.5829880427702531,7.383785028342245,0.0,0.0,0.0,0.0,1.0088112606427995,0.8571524889963752,0.0,18.09328288536039,16.694610961044273,0.0,0.0,0.0,0.0,,0.0,3.7471733091427306,120.0,0.091,0.0,0.0,0.0,0.46,482.09601989497037,0.044034720698403196,296.2408313161749,252.37919193751637,0.0,185.8551885787955,,1976-04-10
